320,677,304,828,304,997,352,1016,208,1035,208,1035,272
320,677,304,828,304,997,352,1016,208,1054,208,1035,272
320,677,304,828,304,997,352,1016,208,1054,208,1054,272
320,677,304,847,304,997,352,1016,208,1072,208,1054,272
320,677,304,828,304,997,352,1016,208,1072,208,1054,272
320,677,304,828,304,997,352,1016,208,1072,192,1072,272
320,677,320,828,304,997,352,1016,192,1072,192,1072,272
320,677,320,828,304,997,352,997,192,1072,192,1072,256
320,677,320,828,304,978,352,997,192,1072,192,1072,256
320,677,304,828,304,978,352,997,192,1072,176,1072,256
320,677,304,828,304,978,352,997,192,1072,176,1072,256
320,677,304,828,304,978,352,997,192,1091,176,1072,256
320,677,304,828,304,978,352,997,176,1072,176,1072,256
304,677,304,828,304,978,352,978,192,1072,176,1072,256
304,677,304,828,304,960,336,978,192,1072,176,1072,240
304,658,304,828,304,960,352,978,192,1072,176,1072,240
304,658,304,828,304,960,336,960,176,1072,176,1054,240
304,658,304,828,304,941,336,960,176,1072,176,1054,240
304,658,320,828,304,941,336,941,192,1054,176,1054,256
304,658,320,828,304,941,336,960,192,1054,176,1054,240
288,640,304,828,304,941,336,960,192,1054,176,1035,240
288,640,304,809,304,960,336,960,192,1035,176,1035,240
288,640,304,809,304,960,336,978,192,1035,176,1035,240
288,640,304,809,288,978,352,978,192,1035,176,1035,240
288,640,304,809,288,978,336,997,192,1035,176,1016,240
288,640,304,809,288,978,352,997,192,1035,176,1016,240
288,640,304,809,288,978,352,997,192,1035,176,1016,240
288,640,304,809,288,997,352,1016,192,1016,192,1016,240
288,640,304,809,288,997,352,1016,192,1016,192,1016,240
288,640,288,809,304,997,352,1016,192,1016,192,1016,240
288,640,288,809,304,997,368,1016,192,1016,176,997,240
288,640,288,809,304,1016,368,1035,192,1016,176,997,240
288,640,288,809,304,1016,368,1035,192,1016,176,997,240
288,640,288,809,304,1016,368,1035,192,997,176,997,240
288,640,288,809,304,1016,368,1035,176,997,176,997,240
288,640,288,809,304,1016,352,1035,176,997,176,997,240
288,640,288,809,304,1016,352,1035,176,997,176,978,240
288,640,288,809,304,1016,352,1035,176,997,176,978,240
288,640,288,809,288,1016,352,1035,176,997,176,978,224
288,640,288,809,288,1016,352,1035,176,997,176,978,224
288,640,288,809,288,1016,352,1016,176,997,160,978,224
288,640,288,809,288,1016,352,1016,176,997,160,978,224
288,640,288,809,288,1016,336,1016,176,978,160,978,224
288,640,272,809,288,997,336,1016,176,978,160,978,224
288,640,272,809,288,997,336,1016,176,978,160,978,224
288,640,272,809,288,997,336,1016,176,978,160,978,224
288,640,272,809,288,997,336,1016,176,997,160,978,224
288,640,272,809,272,997,320,1016,176,997,160,997,224
288,640,272,809,272,997,320,1016,176,997,160,997,224
288,640,272,809,272,997,320,1016,160,1016,160,997,224
288,640,272,809,272,978,320,997,160,1016,160,1016,224
288,640,272,809,272,978,320,997,160,1035,160,1016,224
288,640,272,790,272,978,320,997,160,1035,160,1035,224
288,640,272,809,272,978,320,997,160,1054,144,1035,224
288,640,272,790,272,978,320,997,144,1054,144,1054,224
288,640,272,809,272,978,320,997,144,1054,144,1054,224
288,640,272,809,272,978,320,997,144,1054,144,1054,224
288,640,272,809,272,978,320,997,144,1072,144,1054,224
288,640,272,809,272,978,320,978,144,1072,144,1054,208
288,640,272,809,272,960,320,978,144,1072,128,1054,208
288,621,272,790,272,960,320,978,144,1072,144,1054,208
288,621,272,790,272,960,320,978,144,1072,144,1054,208
288,621,272,790,272,960,320,978,144,1072,144,1054,208
288,640,272,809,272,960,320,978,144,1072,144,1054,208
272,640,272,790,272,960,320,978,144,1072,144,1054,208
272,640,272,809,272,960,320,960,144,1054,144,1054,208
272,640,272,809,272,941,320,960,144,1054,144,1054,208
272,640,272,809,272,941,320,960,144,1054,144,1054,208
272,621,272,809,272,941,320,960,144,1054,144,1054,208
272,621,272,809,272,941,320,960,144,1054,144,1035,208
256,621,272,809,272,941,304,960,144,1054,144,1035,208
272,621,272,809,272,960,304,960,144,1054,144,1035,208
272,621,272,809,272,960,304,978,144,1054,144,1035,208
272,621,272,809,272,978,304,978,144,1054,144,1035,224
272,621,272,809,256,978,320,997,160,1054,144,1035,224
272,621,272,809,272,978,320,997,160,1035,160,1035,224
272,640,272,809,272,997,320,1016,160,1035,160,1035,224
272,640,272,809,272,997,320,1016,160,1035,160,1035,224
272,640,272,809,272,1016,320,1035,176,1035,160,1035,224
272,640,272,809,288,1016,336,1035,176,1035,176,1035,240
288,640,288,809,288,1016,336,1035,176,1035,176,1035,240
288,640,288,828,288,1035,336,1054,176,1035,176,1035,240
288,640,288,828,304,1035,352,1054,192,1035,176,1035,256
304,640,288,828,304,1035,368,1054,192,1035,192,1035,256
304,640,304,828,320,1035,368,1054,192,1035,192,1035,256
304,658,304,828,320,1054,368,1072,208,1035,208,1035,272
320,658,304,828,320,1054,384,1072,208,1035,208,1035,272
320,658,320,847,336,1054,384,1072,224,1035,208,1035,272
336,658,320,847,336,1054,384,1072,224,1035,224,1035,288
336,658,336,847,336,1054,400,1072,224,1035,224,1035,288
352,658,336,847,352,1054,400,1072,240,1035,224,1035,288
352,677,352,847,352,1054,400,1072,240,1035,240,1016,288
368,677,352,847,352,1054,400,1072,240,1035,240,1016,304
368,677,352,847,368,1054,416,1072,256,1035,240,1016,304
384,677,368,847,368,1054,416,1072,256,1035,256,1016,320
384,677,368,847,368,1054,416,1072,256,1035,256,1016,320
384,677,368,847,368,1054,432,1072,272,1035,256,1016,320
400,677,368,847,384,1054,432,1072,272,1035,272,1016,336
400,677,384,847,384,1054,432,1072,272,1054,272,1035,336
400,677,384,847,384,1054,432,1072,272,1054,272,1054,336
400,677,384,847,384,1054,432,1072,272,1072,272,1054,336
400,677,384,847,384,1035,432,1054,272,1072,272,1072,336
400,677,384,847,384,1054,432,1054,272,1091,256,1072,336
400,677,384,847,384,1035,432,1054,272,1091,256,1091,336
400,677,384,847,384,1035,432,1054,256,1110,256,1091,336
400,677,384,847,384,1035,432,1054,256,1110,256,1110,336
400,696,384,865,384,1035,432,1054,256,1129,256,1110,336
400,677,384,847,384,1035,432,1054,256,1129,256,1129,336
400,696,384,865,384,1035,432,1054,240,1129,240,1129,320
400,696,384,865,384,1035,432,1054,240,1148,240,1129,320
400,696,384,865,384,1035,416,1054,240,1148,240,1129,320
400,696,384,865,384,1035,416,1054,240,1148,240,1148,320
384,696,384,865,384,1035,416,1054,240,1148,240,1148,320
384,696,384,865,368,1035,416,1054,240,1148,240,1148,320
384,696,368,865,368,1035,416,1054,240,1148,240,1148,304
384,696,368,865,368,1035,416,1054,240,1148,240,1148,304
384,696,368,865,368,1035,416,1035,240,1148,240,1148,304
368,696,368,884,368,1016,416,1035,240,1148,240,1148,304
368,696,368,884,368,1016,416,1035,240,1148,240,1148,304
352,696,368,884,368,1016,400,1016,240,1148,240,1129,304
352,696,368,884,352,1016,400,1016,224,1148,224,1129,304
352,696,368,884,352,1016,400,1016,224,1148,224,1129,304
352,696,368,884,352,1016,400,1016,224,1129,224,1129,304
352,696,368,884,352,1016,400,1035,224,1129,224,1129,304
336,677,368,884,352,1035,400,1054,224,1129,224,1110,288
336,677,352,884,352,1054,400,1054,224,1129,224,1110,288
336,677,352,865,336,1054,400,1072,224,1110,224,1110,288
336,677,336,865,336,1072,400,1091,224,1110,224,1110,288
336,677,336,865,336,1072,400,1091,224,1110,224,1110,288
336,677,336,865,336,1072,400,1091,224,1110,208,1091,288
320,677,320,865,336,1091,400,1110,224,1110,208,1091,272
320,677,320,865,336,1091,400,1110,208,1091,208,1091,272
320,677,320,865,336,1091,400,1110,208,1091,208,1091,272
320,677,320,865,336,1091,384,1110,208,1091,208,1091,272
320,677,320,865,336,1091,400,1110,208,1091,208,1072,272
320,677,304,865,336,1091,400,1110,208,1091,208,1072,272
320,677,304,865,336,1091,384,1110,208,1072,208,1072,272
320,677,304,865,336,1091,384,1110,208,1072,208,1072,272
320,677,304,865,320,1091,384,1110,208,1072,208,1072,272
320,677,320,865,320,1091,384,1110,208,1072,192,1072,272
336,677,320,865,320,1091,384,1110,208,1072,192,1054,272
336,677,320,865,320,1072,384,1091,208,1072,192,1054,272
336,677,320,865,320,1072,384,1091,208,1072,192,1054,272
336,696,320,865,320,1072,384,1091,208,1054,208,1054,272
336,696,320,865,320,1072,384,1091,208,1054,208,1054,272
352,696,320,865,320,1072,384,1091,224,1072,208,1054,272
352,696,320,865,320,1072,384,1091,224,1072,208,1072,272
352,696,320,865,336,1072,384,1091,224,1091,208,1072,272
352,696,336,865,336,1072,384,1091,224,1091,208,1091,272
352,696,336,865,336,1072,384,1072,224,1110,208,1091,288
352,696,336,865,336,1072,384,1072,224,1110,208,1110,288
352,696,336,865,336,1054,384,1072,224,1129,224,1110,288
368,696,336,865,336,1054,384,1072,224,1148,224,1129,288
368,696,352,884,336,1054,400,1072,224,1148,224,1148,288
368,696,352,884,352,1072,400,1072,224,1167,208,1148,288
368,696,352,884,352,1072,400,1072,224,1167,224,1167,288
368,696,352,884,352,1054,400,1072,224,1167,224,1167,288
368,696,352,884,352,1054,400,1072,208,1167,208,1167,288
368,696,352,884,352,1054,400,1072,224,1185,224,1167,288
368,696,352,884,352,1054,400,1072,224,1185,224,1185,304
368,696,368,884,352,1054,400,1072,240,1185,240,1185,304
368,715,368,884,352,1054,400,1072,240,1204,240,1185,304
368,715,368,884,352,1054,416,1072,240,1204,240,1185,304
368,715,368,884,352,1054,400,1072,240,1204,240,1185,304
368,715,368,884,368,1054,400,1072,240,1185,240,1185,304
368,715,368,903,368,1054,416,1054,240,1185,240,1185,304
368,715,384,903,368,1035,416,1054,240,1185,240,1185,304
368,715,384,903,368,1035,416,1054,240,1185,240,1185,304
368,696,384,903,368,1035,400,1035,240,1185,240,1167,304
368,696,384,903,368,1035,416,1054,240,1167,240,1167,304
368,696,384,903,368,1035,416,1054,240,1167,240,1167,304
368,696,384,903,368,1054,416,1054,240,1167,240,1167,304
368,696,384,903,368,1072,416,1072,240,1167,240,1148,304
368,696,384,903,368,1072,416,1091,240,1167,240,1148,304
352,696,368,903,368,1091,432,1110,240,1148,240,1148,304
352,696,368,884,368,1091,432,1110,240,1148,240,1148,304
368,696,368,884,368,1091,432,1110,240,1148,240,1129,304
352,696,368,884,368,1110,432,1129,240,1129,240,1129,304
368,696,368,884,368,1110,432,1129,240,1129,240,1129,304
368,696,368,884,368,1110,448,1129,240,1129,240,1129,304
368,696,368,884,368,1110,432,1129,240,1129,240,1110,304
368,696,368,884,368,1110,432,1129,240,1110,240,1110,304
368,696,352,884,368,1110,448,1148,240,1110,240,1110,304
368,696,352,884,368,1110,448,1148,240,1110,240,1110,304
368,696,352,884,368,1129,432,1148,240,1110,240,1091,304
368,696,352,884,368,1129,432,1148,240,1110,240,1091,304
368,696,352,884,368,1110,432,1129,240,1091,240,1091,304
368,696,368,884,368,1110,432,1129,240,1091,240,1091,304
384,696,368,884,368,1110,432,1129,240,1091,240,1091,304
384,696,368,884,368,1110,432,1129,240,1091,240,1072,304
384,696,368,884,368,1110,432,1129,240,1091,240,1072,304
384,696,368,884,368,1110,432,1129,240,1091,240,1072,304
384,696,368,884,368,1091,432,1110,240,1072,240,1072,304
384,696,368,884,368,1091,432,1110,240,1091,240,1072,304
384,696,368,884,368,1091,416,1110,240,1091,240,1091,304
384,696,368,884,368,1091,416,1110,240,1091,240,1091,304
384,696,368,884,368,1091,416,1110,240,1110,240,1091,304
384,696,352,865,368,1072,416,1091,240,1110,224,1110,304
384,677,352,865,352,1072,416,1091,240,1129,224,1110,304
384,677,352,865,352,1072,416,1091,240,1129,224,1129,304
384,677,352,865,352,1072,400,1091,224,1148,224,1129,304
368,696,352,865,352,1072,416,1091,224,1148,224,1148,304
368,677,352,865,352,1054,400,1072,224,1148,224,1148,304
368,677,352,865,352,1054,400,1072,224,1148,224,1148,288
368,677,352,865,352,1054,400,1072,224,1167,224,1148,288
368,677,352,865,352,1054,400,1072,208,1167,208,1148,288
368,677,352,865,352,1054,400,1054,208,1167,208,1148,288
368,677,352,865,352,1035,400,1054,208,1167,208,1148,288
368,677,352,865,352,1035,400,1054,208,1167,208,1148,288
368,677,352,847,336,1035,400,1054,208,1148,208,1148,288
368,677,352,847,336,1016,400,1035,224,1148,208,1148,288
352,658,352,847,336,1016,400,1035,224,1148,208,1148,288
352,658,352,847,336,997,400,1016,224,1148,208,1129,288
352,658,352,847,336,997,384,1016,224,1148,224,1129,288
352,658,352,847,336,997,384,1016,224,1129,224,1129,288
352,658,352,847,336,997,384,997,224,1129,224,1129,288
352,658,352,847,336,978,400,997,224,1129,224,1110,288
352,640,352,847,336,978,384,997,224,1110,224,1110,288
352,658,352,828,336,960,384,978,224,1110,224,1110,288
352,640,368,828,336,960,384,960,224,1110,224,1091,288
336,640,368,828,336,960,384,960,224,1091,224,1091,288
336,640,352,828,336,960,368,960,224,1091,224,1072,288
336,640,352,828,336,960,368,960,224,1091,224,1072,288
336,640,352,828,336,978,368,978,224,1072,224,1072,288
336,640,352,828,336,978,384,997,224,1072,224,1072,288
336,621,352,828,336,997,384,1016,224,1072,224,1072,288
336,621,352,828,336,1016,384,1035,240,1072,224,1054,288
336,621,352,828,336,1016,400,1035,224,1072,224,1054,288
336,640,336,828,336,1035,400,1054,240,1054,224,1054,288
336,621,336,828,336,1035,400,1054,240,1054,224,1054,288
336,621,336,828,336,1035,400,1054,240,1054,224,1035,288
336,640,336,828,336,1054,400,1072,240,1054,224,1035,288
336,640,336,828,352,1054,416,1072,224,1035,224,1035,288
336,640,336,828,352,1054,416,1072,240,1035,224,1035,288
336,640,336,828,352,1054,400,1072,240,1035,224,1035,288
336,640,336,828,352,1054,400,1072,240,1035,224,1016,288
352,640,336,828,352,1054,400,1072,240,1035,224,1016,288
352,640,336,828,352,1035,416,1054,240,1016,224,1016,288
352,621,352,828,352,1035,416,1054,240,1016,224,1016,288
352,640,352,809,352,1035,400,1054,240,1016,240,1016,288
368,621,352,809,352,1035,416,1054,240,1016,240,997,288
368,621,352,809,352,1016,416,1035,240,997,240,997,288
368,621,352,809,352,1016,416,1035,240,997,240,997,304
368,621,352,809,352,1016,400,1035,240,997,240,997,304
368,621,352,809,352,1016,416,1035,256,997,240,997,304
368,621,352,809,352,1016,416,1035,240,1016,240,997,304
368,621,352,809,352,997,400,1016,240,1016,240,1016,304
384,621,352,809,352,997,400,1016,240,1035,240,1016,304
384,621,352,790,352,997,400,1016,240,1035,224,1035,304
368,621,352,790,352,997,416,1016,224,1035,224,1035,304
384,602,352,790,352,997,400,1016,224,1054,224,1035,304
368,621,352,790,352,978,400,997,224,1054,224,1054,304
384,602,352,790,352,978,400,997,224,1054,224,1054,304
368,621,352,790,352,978,400,997,224,1054,224,1054,304
368,621,352,790,352,978,400,997,224,1054,224,1054,288
368,621,352,790,352,978,400,997,224,1054,224,1054,288
368,621,352,790,352,978,400,978,208,1072,208,1054,288
368,621,352,790,352,960,400,978,208,1072,208,1054,288
368,621,352,790,352,960,400,978,208,1054,208,1054,288
368,602,352,790,352,960,400,978,224,1072,224,1054,288
368,602,352,790,352,960,400,978,224,1072,224,1054,288
368,602,352,790,352,960,400,960,240,1072,224,1054,288
368,602,352,790,352,941,400,960,240,1072,224,1054,288
368,602,352,771,352,941,400,960,224,1054,224,1054,288
368,602,352,790,352,941,400,941,240,1054,240,1054,304
368,602,368,790,352,922,400,941,240,1054,240,1035,304
352,602,368,790,352,922,400,941,240,1035,240,1035,304
352,583,368,790,352,922,400,922,240,1035,240,1035,304
352,583,368,771,352,903,400,922,240,1035,240,1016,304
352,583,368,771,352,903,400,903,240,1016,240,1016,304
352,583,368,771,352,903,384,922,240,1016,240,1016,304
352,583,368,771,352,903,384,922,240,1016,240,997,304
352,583,368,771,352,922,400,922,256,1016,240,997,304
352,583,368,771,352,941,400,941,240,997,240,997,304
352,583,368,771,352,941,400,960,256,997,256,997,304
352,564,368,771,352,941,400,960,256,997,256,978,304
368,583,368,771,352,960,400,978,256,997,256,978,304
368,583,368,771,352,960,416,978,256,997,256,978,320
368,583,368,771,352,960,416,978,272,978,256,978,320
368,583,368,771,352,960,416,978,272,978,256,978,320
368,583,368,771,352,960,416,978,272,978,272,978,320
368,583,368,771,368,978,416,997,272,978,272,978,320
368,583,368,771,368,978,416,997,272,978,272,960,320
368,583,368,771,368,978,416,997,288,978,272,960,336
384,583,368,771,368,978,416,997,288,978,272,960,336
384,583,368,771,368,978,416,997,288,960,288,960,336
384,583,368,771,368,978,432,997,288,960,288,960,336
400,583,368,771,384,978,432,997,288,960,288,960,336
400,583,384,771,384,978,432,997,304,960,288,960,352
400,602,384,771,384,978,432,997,304,960,288,960,352
400,602,384,771,384,978,432,997,304,960,304,960,352
416,602,400,771,384,960,432,978,304,960,304,960,352
416,602,400,771,400,960,432,978,304,960,304,960,368
416,602,400,771,400,960,448,978,320,960,304,960,368
416,602,400,771,400,960,448,978,320,960,304,960,368
432,602,400,771,400,960,448,978,304,960,304,960,368
432,602,400,771,400,960,448,978,304,978,304,960,368
432,602,400,771,400,960,448,978,304,978,304,978,352
432,602,400,771,400,960,448,978,304,997,304,978,352
432,602,400,771,400,960,448,978,304,997,288,997,352
432,602,400,771,400,960,448,978,304,1016,288,997,352
432,602,400,771,400,960,448,978,304,1016,288,1016,352
416,621,400,790,400,960,448,978,288,1016,288,1016,352
416,621,400,790,400,960,432,978,288,1035,288,1016,352
416,621,400,790,400,960,432,978,288,1035,288,1016,352
416,621,400,790,384,960,432,978,288,1035,272,1035,336
416,621,400,790,384,960,432,978,272,1035,272,1035,336
400,621,384,790,384,960,432,978,272,1035,256,1035,336
400,621,384,790,384,960,416,978,256,1035,256,1035,320
384,621,384,790,368,960,416,978,256,1035,256,1035,320
384,640,368,790,368,960,416,978,256,1054,256,1035,320
384,640,368,790,368,960,400,978,256,1054,256,1054,304
368,640,368,809,352,960,400,978,256,1054,256,1054,304
368,640,352,809,352,960,400,978,256,1054,240,1054,304
352,640,352,809,352,960,384,978,256,1054,240,1054,304
352,640,352,809,352,960,384,978,256,1054,240,1054,304
352,658,352,809,336,960,384,978,240,1054,240,1054,288
336,640,352,809,336,960,384,978,240,1054,240,1054,288
336,640,336,828,336,960,368,978,240,1054,240,1054,288
336,658,336,828,320,960,368,978,240,1054,240,1054,288
320,658,336,828,320,960,368,978,240,1054,224,1054,288
320,640,336,828,320,978,368,997,240,1054,224,1054,288
320,640,336,828,320,978,368,997,240,1054,240,1035,288
320,640,336,828,320,978,368,997,240,1035,240,1035,288
320,658,336,828,320,997,368,997,240,1035,240,1035,288
320,658,320,809,320,997,368,1016,240,1035,240,1035,288
320,658,320,809,320,997,368,1016,240,1035,240,1035,288
320,640,320,809,320,997,368,1016,240,1035,240,1016,288
320,640,320,809,320,997,368,1016,240,1035,240,1016,288
320,640,320,809,336,997,384,1016,256,1035,240,1016,288
320,640,320,809,336,997,384,1016,256,1016,240,1016,288
320,640,320,809,336,997,384,1016,256,1016,240,1016,288
320,640,320,809,336,997,384,1016,256,1016,240,997,288
336,640,320,809,336,997,400,1016,256,1016,256,997,304
336,640,320,809,336,997,400,1016,256,1016,256,997,304
336,640,336,809,352,997,400,1016,256,997,256,997,304
336,640,336,809,352,997,400,1016,256,997,256,997,304
336,640,336,809,352,997,400,1016,256,997,256,978,304
336,640,336,809,352,997,400,1016,256,997,256,978,304
336,640,336,809,352,997,400,1016,256,978,256,978,304
336,640,336,809,352,997,400,997,272,978,256,978,304
352,640,336,809,352,978,384,997,272,978,256,978,304
352,640,352,809,352,978,400,997,272,978,256,960,304
352,640,352,790,352,978,400,997,272,978,256,960,304
352,640,352,790,352,960,400,978,272,960,272,960,304
352,640,352,790,352,960,400,978,272,960,272,960,304
352,640,352,790,352,960,400,978,272,960,272,960,320
368,640,352,790,352,960,400,978,272,960,272,960,320
368,640,352,790,352,960,400,960,272,978,256,960,320
368,621,352,790,352,941,400,960,272,978,256,978,320
368,621,352,790,352,941,400,960,256,978,256,978,320
368,621,352,790,352,941,400,960,272,997,256,978,320
368,621,352,790,368,941,400,960,256,997,256,978,320
368,621,352,790,368,941,400,960,256,997,256,997,320
368,621,368,790,368,941,400,960,256,997,256,997,320
368,640,368,790,368,941,400,960,256,997,256,997,320
368,640,368,790,368,941,400,941,256,997,256,997,320
368,640,368,790,368,922,400,941,256,997,256,997,320
368,640,368,790,368,922,416,941,256,1016,256,997,320
368,640,368,790,368,922,416,941,272,1016,272,997,320
368,640,368,790,368,922,416,941,272,1016,272,997,320
368,640,368,790,368,922,416,941,272,1016,272,997,320
368,640,368,790,368,922,416,922,272,1016,272,997,320
368,640,368,790,368,922,416,922,272,1016,272,997,320
368,640,384,790,368,903,416,922,272,1016,272,997,320
368,621,384,790,368,903,416,922,272,997,272,997,336
368,621,384,790,368,903,416,922,288,997,272,997,336
368,621,384,790,368,903,416,903,288,997,272,978,336
368,621,384,790,368,903,400,903,288,997,272,978,336
368,621,384,790,368,903,400,922,288,997,272,978,336
368,621,384,771,368,922,416,922,288,978,272,978,336
368,621,368,771,368,922,416,941,288,978,272,978,336
368,621,368,771,368,922,400,941,288,978,272,960,320
368,621,368,771,368,922,400,941,272,978,272,960,320
368,621,368,771,368,941,400,941,272,960,272,960,320
352,602,352,771,368,941,400,960,272,960,272,960,320
352,602,352,771,368,941,400,960,272,960,272,960,320
352,602,352,771,368,941,400,960,272,960,272,941,320
352,602,352,771,352,941,400,960,272,960,272,941,320
352,602,336,771,352,941,400,960,272,941,256,941,304
352,602,336,771,352,941,400,960,256,941,256,941,304
352,602,336,771,352,941,384,960,256,941,256,922,304
336,602,336,771,352,941,384,960,256,941,256,922,304
336,602,336,771,336,941,368,960,256,922,256,922,304
336,602,336,752,336,941,368,941,256,922,240,922,288
336,602,336,752,336,922,368,941,240,922,240,922,288
336,602,320,752,336,922,368,941,240,922,240,903,288
336,602,320,752,336,922,352,941,240,903,240,903,288
336,602,320,752,320,922,352,922,240,903,224,903,288
336,602,320,752,320,903,352,922,240,903,224,903,272
320,602,320,752,320,903,336,922,240,903,224,884,272
320,602,320,752,320,903,336,922,240,903,224,903,272
320,602,304,734,304,903,336,922,224,903,224,903,272
320,583,304,734,304,903,336,903,224,922,208,903,272
320,583,304,734,304,884,336,903,208,922,208,903,256
320,583,304,734,304,884,320,903,208,922,208,922,256
304,602,304,734,304,884,320,903,208,941,208,922,256
304,583,304,734,304,884,320,903,208,941,208,922,256
304,583,304,734,304,884,320,903,208,941,208,941,256
304,583,304,752,288,884,320,903,208,941,208,941,256
304,583,304,734,288,884,320,903,208,941,208,941,256
304,602,304,734,288,884,320,903,208,941,208,941,256
304,602,304,734,304,884,320,884,208,941,208,941,256
304,602,304,734,304,865,320,884,208,941,208,941,256
304,602,304,734,304,865,320,884,208,941,208,941,256
304,602,304,734,304,865,336,884,208,941,208,941,256
304,602,304,734,304,865,336,884,208,960,208,941,256
304,602,304,734,304,865,336,884,224,960,224,941,256
304,602,304,734,304,865,336,884,240,960,224,941,272
304,602,304,734,304,865,336,884,240,960,224,941,272
304,602,320,752,304,865,336,865,224,960,224,941,272
304,602,320,752,304,865,336,865,240,960,224,941,272
320,602,320,752,304,865,336,865,240,960,224,941,272
304,602,320,752,320,865,336,865,240,960,224,941,272
320,602,320,752,320,865,352,865,240,960,240,941,272
320,602,320,752,320,865,352,884,240,960,240,941,288
320,602,320,752,320,884,352,903,240,941,240,941,288
320,602,320,752,320,884,352,903,240,941,240,941,288
320,602,320,752,320,903,352,903,256,941,240,941,288
320,602,320,752,320,903,352,922,256,941,240,941,288
320,602,320,752,320,903,368,922,256,941,240,941,288
320,602,320,752,320,922,368,941,256,941,240,941,288
320,621,320,771,320,922,368,941,256,941,240,941,288
320,621,320,771,320,922,368,941,256,941,240,941,288
320,621,320,771,336,922,384,941,256,941,240,941,288
320,621,320,771,336,922,384,941,256,941,240,941,288
320,621,320,771,336,941,384,960,256,941,240,941,288
320,621,320,771,336,941,384,960,256,941,240,941,288
320,621,320,771,336,941,384,960,256,941,240,941,288
320,621,320,771,336,941,384,960,256,941,240,941,288
320,640,320,771,336,941,368,960,256,941,240,941,288
320,640,320,790,336,960,384,960,256,941,240,941,288
320,640,320,790,336,960,368,978,256,941,240,941,288
320,640,320,790,336,960,368,978,256,941,240,941,288
320,640,320,790,336,960,368,978,256,960,240,941,288
336,658,320,790,336,960,368,978,256,960,240,941,288
336,658,320,790,336,960,368,978,256,960,240,960,288
336,658,320,790,336,960,368,978,256,960,240,960,288
336,658,320,809,336,960,368,978,256,978,240,960,288
336,658,320,809,336,960,368,978,240,978,240,978,288
336,658,336,809,336,960,368,978,256,997,240,978,288
336,658,336,809,336,960,368,978,240,997,240,997,304
336,677,336,809,336,960,384,978,256,1016,240,997,304
336,677,336,809,336,960,384,978,256,1016,240,1016,304
336,677,336,809,336,960,384,978,256,1016,240,1016,304
352,677,336,809,352,960,384,978,256,1016,256,1016,304
